2015-08-15	2
2015-08-16	5
2015-08-17	4
2015-08-18	0
2015-08-19	1
2015-08-20	1
2015-08-21	3
2015-08-22	3
2015-08-23	1
2015-08-24	5
2015-08-25	2
2015-08-26	2
2015-08-27	2
2015-08-28	3
2015-08-29	9
2015-08-30	2
2015-08-31	2
2015-09-01	7
2015-09-02	3
2015-09-03	5
2015-09-04	4
2015-09-05	6
2015-09-06	9
2015-09-07	5
2015-09-08	1
2015-09-09	0
2015-09-10	1
2015-09-11	0
2015-09-12	7
2015-09-13	3
2015-09-14	3
2015-09-15	4
2015-09-16	4
2015-09-17	5
2015-09-18	6
2015-09-19	8
2015-09-20	12
2015-09-21	13
2015-09-22	16
2015-09-23	11
2015-09-24	4
2015-09-25	9
2015-09-26	6
2015-09-27	8
2015-09-28	2
2015-09-29	5
2015-09-30	2
2015-10-01	4
2015-10-02	4
2015-10-03	6
2015-10-04	12
2015-10-05	6
2015-10-06	12
2015-10-07	9
2015-10-08	2
2015-10-09	4
2015-10-10	19
2015-10-11	13
2015-10-12	31
2015-10-13	19
2015-10-14	7
2015-10-15	11
2015-10-16	16
2015-10-17	37
2015-10-18	43
2015-10-19	31
2015-10-20	9
2015-10-21	8
2015-10-22	14
2015-10-23	14
2015-10-24	36
2015-10-25	20
2015-10-26	13
2015-10-27	15
2015-10-28	14
2015-10-29	5
2015-10-30	11
2015-10-31	14
2015-11-01	19
2015-11-02	13
2015-11-03	14
2015-11-04	11
2015-11-05	9
2015-11-06	9
2015-11-07	12
2015-11-08	15
2015-11-09	7
2015-11-10	8
2015-11-11	2
2015-11-12	5
2015-11-13	2
2015-11-14	1
2015-11-15	6
2015-11-16	1
2015-11-17	2
2015-11-18	0
2015-11-19	3
2015-11-20	1
2015-11-21	3
2015-11-22	3
2015-11-23	2
2015-11-24	1
2015-11-25	3
2015-11-26	2
2015-11-27	5
2015-11-28	4
2015-11-29	1
2015-11-30	3
2015-12-01	3
2015-12-02	2
2015-12-03	3
2015-12-04	1
2015-12-05	0
2015-12-06	1
2015-12-07	2
2015-12-08	2
2015-12-09	2
2015-12-10	3
2015-12-11	0
2015-12-12	0
2015-12-13	2
2015-12-14	1
2015-12-15	1
2015-12-16	1
2015-12-17	0
2015-12-18	2
2015-12-19	1
2015-12-20	1
2015-12-21	0
2015-12-22	3
2015-12-23	2
2015-12-24	3
2015-12-25	1
2015-12-26	0
2015-12-27	0
2015-12-28	1
2015-12-29	4
2015-12-30	1
2015-12-31	2
