10	01	308
10	02	342
10	03	506
10	04	600
10	05	379
10	06	299
10	07	316
10	08	285
10	09	435
10	10	1163
10	11	1021
10	12	581
10	13	315
10	14	269
10	15	385
10	16	410
10	17	489
10	18	537
10	19	360
10	20	357
10	21	384
10	22	335
10	23	383
10	24	589
10	25	556
10	26	364
10	27	289
10	28	228
10	29	297
10	30	337
10	31	447
11	01	505
11	02	337
11	03	390
11	04	330
11	05	325
11	06	408
11	07	562
11	08	678
11	09	335
11	10	279
11	11	378
11	12	305
11	13	400
11	14	561
11	15	547
11	16	452
11	17	342
11	18	333
11	19	317
11	20	384
11	21	591
11	22	663
11	23	743
11	24	367
11	25	332
11	26	314
11	27	374
11	28	442
11	29	486
11	30	301
12	01	315
12	02	321
12	03	278
12	04	308
12	05	418
12	06	459
12	07	322
12	08	286
12	09	334
12	10	313
12	11	281
12	12	500
12	13	400
12	14	311
12	15	270
12	16	268
12	17	325
12	18	307
12	19	408
12	20	498
12	21	306
12	22	270
12	23	440
12	24	347
12	25	311
12	26	421
12	27	424
12	28	392
12	29	503
12	30	526
12	31	425
