10	01	0
10	02	2
10	03	1
10	04	4
10	05	3
10	06	4
10	07	0
10	08	1
10	09	4
10	10	4
10	11	5
10	12	1
10	13	2
10	14	3
10	15	0
10	16	1
10	17	4
10	18	8
10	19	4
10	20	4
10	21	1
10	22	1
10	23	1
10	24	2
10	25	3
10	26	2
10	27	1
10	28	3
10	29	0
10	30	0
10	31	1
11	01	8
11	02	3
11	03	9
11	04	1
11	05	12
11	06	7
11	07	7
11	08	11
11	09	3
11	10	3
11	11	1
11	12	1
11	13	2
11	14	4
11	15	8
11	16	5
11	17	3
11	18	4
11	19	1
11	20	3
11	21	7
11	22	9
11	23	11
11	24	3
11	25	2
11	26	0
11	27	2
11	28	2
11	29	2
11	30	1
12	01	2
12	02	4
12	03	2
12	04	3
12	05	0
12	06	1
12	07	1
12	08	1
12	09	1
12	10	2
12	11	0
12	12	2
12	13	2
12	14	2
12	15	1
12	16	1
12	17	1
12	18	0
12	19	2
12	20	0
12	21	0
12	22	1
12	23	1
12	24	0
12	25	2
12	26	2
12	27	1
12	28	0
12	29	0
12	30	1
12	31	0
