10	01	6
10	02	4
10	03	4
10	04	5
10	05	7
10	06	6
10	07	7
10	08	3
10	09	8
10	10	9
10	11	12
10	12	6
10	13	2
10	14	9
10	15	8
10	16	3
10	17	10
10	18	16
10	19	11
10	20	5
10	21	4
10	22	6
10	23	3
10	24	5
10	25	11
10	26	2
10	27	2
10	28	5
10	29	3
10	30	2
10	31	6
11	01	10
11	02	6
11	03	14
11	04	2
11	05	14
11	06	12
11	07	14
11	08	29
11	09	6
11	10	7
11	11	7
11	12	5
11	13	3
11	14	12
11	15	16
11	16	11
11	17	5
11	18	8
11	19	3
11	20	10
11	21	18
11	22	18
11	23	22
11	24	6
11	25	4
11	26	1
11	27	5
11	28	9
11	29	4
11	30	4
12	01	5
12	02	5
12	03	5
12	04	3
12	05	2
12	06	2
12	07	3
12	08	4
12	09	1
12	10	3
12	11	4
12	12	6
12	13	5
12	14	5
12	15	2
12	16	5
12	17	5
12	18	1
12	19	4
12	20	8
12	21	2
12	22	1
12	23	5
12	24	7
12	25	2
12	26	5
12	27	2
12	28	3
12	29	2
12	30	12
12	31	3
