10	01	360
10	02	392
10	03	572
10	04	649
10	05	420
10	06	350
10	07	345
10	08	314
10	09	483
10	10	1269
10	11	1105
10	12	639
10	13	358
10	14	303
10	15	425
10	16	485
10	17	536
10	18	588
10	19	399
10	20	419
10	21	421
10	22	356
10	23	431
10	24	632
10	25	603
10	26	401
10	27	323
10	28	250
10	29	329
10	30	376
10	31	491
11	01	563
11	02	367
11	03	426
11	04	356
11	05	346
11	06	423
11	07	591
11	08	713
11	09	362
11	10	296
11	11	410
11	12	327
11	13	431
11	14	623
11	15	600
11	16	493
11	17	381
11	18	367
11	19	352
11	20	407
11	21	625
11	22	705
11	23	774
11	24	385
11	25	345
11	26	330
11	27	405
11	28	475
11	29	510
11	30	311
12	01	327
12	02	344
12	03	297
12	04	333
12	05	453
12	06	487
12	07	345
12	08	302
12	09	364
12	10	324
12	11	298
12	12	528
12	13	438
12	14	331
12	15	292
12	16	298
12	17	346
12	18	325
12	19	442
12	20	524
12	21	328
12	22	291
12	23	463
12	24	364
12	25	335
12	26	457
12	27	450
12	28	416
12	29	537
12	30	571
12	31	470
