2015-08-15	228
2015-08-16	202
2015-08-17	117
2015-08-18	102
2015-08-19	119
2015-08-20	140
2015-08-21	133
2015-08-22	173
2015-08-23	191
2015-08-24	144
2015-08-25	145
2015-08-26	133
2015-08-27	102
2015-08-28	122
2015-08-29	197
2015-08-30	199
2015-08-31	146
2015-09-01	165
2015-09-02	112
2015-09-03	166
2015-09-04	124
2015-09-05	172
2015-09-06	231
2015-09-07	204
2015-09-08	177
2015-09-09	160
2015-09-10	169
2015-09-11	192
2015-09-12	227
2015-09-13	183
2015-09-14	185
2015-09-15	198
2015-09-16	189
2015-09-17	150
2015-09-18	144
2015-09-19	174
2015-09-20	229
2015-09-21	273
2015-09-22	320
2015-09-23	242
2015-09-24	196
2015-09-25	179
2015-09-26	181
2015-09-27	205
2015-09-28	132
2015-09-29	140
2015-09-30	127
2015-10-01	127
2015-10-02	142
2015-10-03	195
2015-10-04	209
2015-10-05	133
2015-10-06	197
2015-10-07	215
2015-10-08	151
2015-10-09	154
2015-10-10	207
2015-10-11	204
2015-10-12	251
2015-10-13	124
2015-10-14	119
2015-10-15	128
2015-10-16	132
2015-10-17	191
2015-10-18	218
2015-10-19	137
2015-10-20	115
2015-10-21	116
2015-10-22	134
2015-10-23	145
2015-10-24	205
2015-10-25	161
2015-10-26	128
2015-10-27	130
2015-10-28	145
2015-10-29	117
2015-10-30	107
2015-10-31	149
2015-11-01	186
2015-11-02	126
2015-11-03	149
2015-11-04	125
2015-11-05	118
2015-11-06	163
2015-11-07	227
2015-11-08	196
2015-11-09	135
2015-11-10	117
2015-11-11	112
2015-11-12	121
2015-11-13	112
2015-11-14	133
2015-11-15	139
2015-11-16	142
2015-11-17	101
2015-11-18	104
2015-11-19	114
2015-11-20	125
2015-11-21	140
2015-11-22	145
2015-11-23	174
2015-11-24	156
2015-11-25	134
2015-11-26	91
2015-11-27	115
2015-11-28	146
2015-11-29	124
2015-11-30	96
2015-12-01	115
2015-12-02	104
2015-12-03	98
2015-12-04	104
2015-12-05	137
2015-12-06	189
2015-12-07	141
2015-12-08	151
2015-12-09	143
2015-12-10	110
2015-12-11	119
2015-12-12	172
2015-12-13	152
2015-12-14	119
2015-12-15	130
2015-12-16	114
2015-12-17	108
2015-12-18	124
2015-12-19	140
2015-12-20	122
2015-12-21	138
2015-12-22	141
2015-12-23	129
2015-12-24	150
2015-12-25	121
2015-12-26	139
2015-12-27	138
2015-12-28	118
2015-12-29	141
2015-12-30	156
2015-12-31	147
