10	01	280
10	02	284
10	03	372
10	04	399
10	05	324
10	06	386
10	07	383
10	08	299
10	09	296
10	10	344
10	11	401
10	12	436
10	13	254
10	14	243
10	15	285
10	16	228
10	17	301
10	18	399
10	19	295
10	20	233
10	21	297
10	22	323
10	23	259
10	24	313
10	25	339
10	26	317
10	27	266
10	28	242
10	29	280
10	30	193
10	31	310
11	01	397
11	02	247
11	03	273
11	04	226
11	05	217
11	06	277
11	07	394
11	08	383
11	09	273
11	10	259
11	11	245
11	12	308
11	13	229
11	14	248
11	15	297
11	16	308
11	17	221
11	18	284
11	19	311
11	20	249
11	21	289
11	22	378
11	23	424
11	24	384
11	25	311
11	26	247
11	27	229
11	28	299
11	29	329
11	30	268
12	01	305
12	02	279
12	03	225
12	04	282
12	05	337
12	06	371
12	07	296
12	08	291
12	09	267
12	10	243
12	11	237
12	12	389
12	13	375
12	14	317
12	15	288
12	16	250
12	17	269
12	18	295
12	19	318
12	20	346
12	21	300
12	22	349
12	23	335
12	24	343
12	25	301
12	26	346
12	27	402
12	28	361
12	29	387
12	30	371
12	31	416
