10	01	66
10	02	86
10	03	112
10	04	104
10	05	85
10	06	138
10	07	135
10	08	109
10	09	101
10	10	96
10	11	113
10	12	168
10	13	68
10	14	58
10	15	82
10	16	74
10	17	109
10	18	137
10	19	91
10	20	69
10	21	78
10	22	80
10	23	70
10	24	109
10	25	100
10	26	80
10	27	71
10	28	97
10	29	72
10	30	62
10	31	90
11	01	118
11	02	71
11	03	97
11	04	66
11	05	59
11	06	118
11	07	141
11	08	125
11	09	82
11	10	66
11	11	58
11	12	69
11	13	59
11	14	73
11	15	65
11	16	65
11	17	53
11	18	64
11	19	63
11	20	51
11	21	70
11	22	58
11	23	76
11	24	85
11	25	70
11	26	54
11	27	59
11	28	86
11	29	59
11	30	50
12	01	57
12	02	72
12	03	55
12	04	56
12	05	74
12	06	129
12	07	101
12	08	112
12	09	98
12	10	67
12	11	60
12	12	80
12	13	76
12	14	56
12	15	81
12	16	67
12	17	67
12	18	66
12	19	77
12	20	52
12	21	86
12	22	77
12	23	61
12	24	72
12	25	71
12	26	82
12	27	77
12	28	58
12	29	79
12	30	77
12	31	76
