定食屋, 13.335549865451
ひねくれる, 12.920512366172156
こなつ, 12.335549865451
会いに行こう, 12.335549865451
東京人, 12.335549865451
さゆみ, 12.335549865451
わや, 11.920512366172156
まだしも, 11.335549865451
ジャンボ, 11.335549865451
チキンカツ, 11.335549865451
2年間, 11.335549865451
いじり, 10.750587364729844
つじ, 10.750587364729844
面倒臭い, 10.750587364729844
せき, 10.750587364729844
あゆみ, 10.750587364729844
せり, 10.013621770563638
忍者, 10.013621770563638
ただただ, 9.920512366172156
Xmas, 9.598584271284793
太, 9.528194943393396
モード, 9.461080747534858
吹っ飛ぶ, 9.335549865451
圧倒的, 9.165624864008688
母さん, 9.165624864008688
ゃ, 9.113157444114552
昼ご飯, 9.013621770563638
バナナ, 8.876118246813702
ますます, 8.876118246813702
参る, 8.876118246813702
おもし, 8.750587364729844
勝利, 8.750587364729844
こないだ, 8.750587364729844
3時, 8.750587364729844
フォンチー, 8.635110147309907
下降カープ, 8.220072648031064
カメラ, 7.9432324426722385
まゆ, 7.876118246813702
かん, 7.750587364729843
世の中, 7.711059000543206
リアル, 7.691693675676274
ゼロテレビ, 7.528194943393395
定食, 7.477568870323427
頼む, 7.477568870323427
量, 7.4286592698424805
想像, 7.381353555064124
プレゼント, 6.780961013773362
毎日, 6.54547293482523
びっくり, 6.452906816089158
回, 6.106731174955118
撮る, 6.087622352007414
ケーキ, 6.068763324756097
以上, 6.0501476465887505
野々市市, 6.040929116559372
２, 6.013621770563637
体, 5.89260636960227
ぢ, 5.876118246813702
過ぎる, 5.822480283211629
見える, 5.811987909393986
ゆ, 5.720840021335791
本日, 5.6773383826992045
ーーー, 5.649049338267781
なに, 5.494247611470057
強い, 5.369765580788912
30, 5.291155746092546
ちゃんと, 5.291155746092546
忘れる, 5.258734268400168
もー, 5.234011838988937
話, 5.185802745946317
大好き, 4.900921637814275
昨日, 4.285701316000438
く, 4.22702540867283
みんな, 4.101930188691297
爆笑, 3.960510434104074
おる, 3.956171498379737
とる, 3.876118246813702
何, 3.7245250681436466
楽しい, 3.7134980459946227
ちゃん, 3.6190161711896063
寝る, 3.50582713036494
ハート, 3.4651851458675944
来る, 3.198558753370769
言う, 3.1756785286726097
くれる, 3.15315551204647
時, 3.1432570509802322
こと, 3.132609806780724
ある, 3.0466837912851794
w, 2.628190733370116
AT, 2.6258916172805282
ない, 2.395970651136306
in, 2.311795512151582
Im, 2.3058025220569474
石川県, 2.298689418777953
れる, 2.2309511118866303
なる, 2.149022896671557
いる, 2.0170070557482753
くる, 1.9801987690261864
金沢, 1.9605104341040742
の, 1.744027518880264
ー, 1.6110360123310494
ん, 1.2911557460925456
笑, 0.9145370096717734
する, -0.08098379474858426
