07	01	90
07	02	113
07	03	102
07	04	145
07	05	119
07	06	60
07	07	75
07	08	66
07	09	84
07	10	143
07	11	196
07	12	242
07	13	91
07	14	108
07	15	111
07	16	72
07	17	104
07	18	134
07	19	169
07	20	134
07	21	100
07	22	121
07	23	104
07	24	157
07	25	219
07	26	222
07	27	116
07	28	148
07	29	113
07	30	134
07	31	196
08	01	155
08	02	189
08	03	77
08	04	83
08	05	131
08	06	117
08	07	94
08	08	130
08	09	162
08	10	98
08	11	196
08	12	100
08	13	93
08	14	163
08	15	319
08	16	227
08	17	92
08	18	103
08	19	108
08	20	88
08	21	113
08	22	178
08	23	205
08	24	116
08	25	150
08	26	131
08	27	132
08	28	133
08	29	144
08	30	188
08	31	144
09	01	116
09	02	122
09	03	91
09	04	156
09	05	221
09	06	209
09	07	80
09	08	93
09	09	88
09	10	102
09	11	136
09	12	196
09	13	180
09	14	131
09	15	128
09	16	146
09	17	84
09	18	173
09	19	295
09	20	291
09	21	244
09	22	272
09	23	274
09	24	156
09	25	131
09	26	220
09	27	273
09	28	143
09	29	191
09	30	209
10	01	166
10	02	212
10	03	260
10	04	313
10	05	152
10	06	169
10	07	171
10	08	137
10	09	125
10	10	189
10	11	223
10	12	256
10	13	170
10	14	162
10	15	205
10	16	149
10	17	217
10	18	371
10	19	179
10	20	147
10	21	149
10	22	155
10	23	161
10	24	264
10	25	294
10	26	181
10	27	234
10	28	214
10	29	178
10	30	190
10	31	229
11	01	321
11	02	117
11	03	304
11	04	142
11	05	189
11	06	207
11	07	246
11	08	180
11	09	172
11	10	129
11	11	153
11	12	169
11	13	217
11	14	191
11	15	316
11	16	205
11	17	182
11	18	169
11	19	215
11	20	173
11	21	445
11	22	445
11	23	270
11	24	218
11	25	153
11	26	151
11	27	237
11	28	407
11	29	423
11	30	235
12	01	231
12	02	174
12	03	177
12	04	276
12	05	450
12	06	480
12	07	247
12	08	188
12	09	206
12	10	200
12	11	200
12	12	264
12	13	201
12	14	133
12	15	153
12	16	199
12	17	148
12	18	145
12	19	251
12	20	176
12	21	105
12	22	138
12	23	153
12	24	115
12	25	113
12	26	163
12	27	200
12	28	148
12	29	133
12	30	135
12	31	154
