07	01	3085
07	02	3255
07	03	3287
07	04	4347
07	05	3791
07	06	2720
07	07	3199
07	08	2772
07	09	2802
07	10	3957
07	11	5170
07	12	5111
07	13	3340
07	14	3455
07	15	3711
07	16	3111
07	17	3867
07	18	4871
07	19	5309
07	20	4870
07	21	3508
07	22	3613
07	23	3269
07	24	4136
07	25	5791
07	26	5074
07	27	3331
07	28	3355
07	29	3413
07	30	3289
07	31	3939
08	01	5882
08	02	5736
08	03	3332
08	04	3158
08	05	3439
08	06	3494
08	07	3552
08	08	4717
08	09	4596
08	10	3357
08	11	3806
08	12	3769
08	13	3729
08	14	4808
08	15	5324
08	16	5625
08	17	2975
08	18	3371
08	19	3426
08	20	3284
08	21	3989
08	22	5483
08	23	5317
08	24	3408
08	25	3983
08	26	3377
08	27	3874
08	28	3955
08	29	4885
08	30	5246
08	31	3868
09	01	3502
09	02	3575
09	03	3436
09	04	4281
09	05	5366
09	06	4958
09	07	3124
09	08	2871
09	09	3156
09	10	3252
09	11	4168
09	12	5315
09	13	5280
09	14	3632
09	15	3540
09	16	3567
09	17	3351
09	18	4045
09	19	5858
09	20	6674
09	21	5604
09	22	5759
09	23	5505
09	24	3541
09	25	3365
09	26	5326
09	27	5561
09	28	3937
09	29	4171
09	30	4119
10	01	3634
10	02	4424
10	03	5662
10	04	5844
10	05	3636
10	06	3670
10	07	3752
10	08	3831
10	09	4286
10	10	5778
10	11	5440
10	12	5740
10	13	3686
10	14	3702
10	15	4033
10	16	3904
10	17	5181
10	18	6137
10	19	3697
10	20	3651
10	21	3716
10	22	3654
10	23	4254
10	24	5996
10	25	6080
10	26	3790
10	27	4158
10	28	4208
10	29	4179
10	30	4471
10	31	6461
11	01	7078
11	02	3973
11	03	5743
11	04	3702
11	05	3929
11	06	4469
11	07	6040
11	08	5249
11	09	3447
11	10	3309
11	11	3805
11	12	3690
11	13	4319
11	14	4642
11	15	5809
11	16	3655
11	17	3765
11	18	3486
11	19	3813
11	20	4005
11	21	6142
11	22	5865
11	23	4892
11	24	3614
11	25	3412
11	26	3558
11	27	4342
11	28	6129
11	29	6551
11	30	3818
12	01	3905
12	02	3511
12	03	3625
12	04	4345
12	05	5883
12	06	5583
12	07	3988
12	08	3783
12	09	3612
12	10	3526
12	11	4118
12	12	5348
12	13	4840
12	14	3369
12	15	3603
12	16	3890
12	17	3631
12	18	4408
12	19	5504
12	20	5477
12	21	3477
12	22	3970
12	23	4372
12	24	4071
12	25	4096
12	26	5033
12	27	4826
12	28	4256
12	29	5403
12	30	5342
12	31	5425
