02	17	1202
02	18	1185
02	19	1505
02	20	1518
02	21	1934
02	22	1717
02	23	1481
02	24	1402
02	25	1411
02	26	1344
02	27	1671
02	28	2057
03	01	1740
03	02	1406
03	03	1346
03	04	1508
03	05	1620
03	06	1460
03	07	1661
03	08	1830
03	09	1329
03	10	1481
03	11	1560
03	12	1723
03	13	1611
03	14	2094
03	15	2127
03	16	1418
03	17	1695
03	18	1538
03	19	1583
03	20	1863
03	21	2180
03	22	2423
03	23	1824
03	24	1868
03	25	1919
03	26	1862
03	27	2325
03	28	3335
03	29	3067
03	30	2955
03	31	3376
04	01	2684
04	02	2943
04	03	2417
04	04	2910
04	05	2038
04	06	2007
04	07	1656
04	08	1762
04	09	1817
04	10	1546
04	11	1895
04	12	2536
04	13	1461
04	14	1441
04	15	1485
04	16	1722
04	17	1872
04	18	2446
04	19	2291
04	20	1487
04	21	1615
04	22	1681
04	23	1881
04	24	1880
04	25	2404
04	26	2826
04	27	1894
04	28	1005
04	29	1223
04	30	791
05	01	987
05	02	1381
05	03	1422
05	04	1383
05	05	1312
05	06	1195
05	07	760
05	08	875
05	09	1196
05	10	1661
05	11	799
05	12	681
05	13	951
05	14	912
05	15	953
05	16	1460
05	17	1941
05	18	767
05	19	731
05	20	926
05	21	882
05	22	899
05	23	1317
05	24	1482
05	25	767
05	26	884
05	27	806
05	28	823
05	29	750
05	30	1331
05	31	1291
06	01	666
06	02	835
06	03	710
06	04	830
06	05	815
06	06	1349
06	07	1388
06	08	761
06	09	658
06	10	760
06	11	664
06	12	728
06	13	1289
06	14	1057
06	15	793
06	16	649
06	17	632
06	18	615
06	19	645
06	20	1103
06	21	928
06	22	616
06	23	546
06	24	690
06	25	680
06	26	625
06	27	1059
06	28	1237
06	29	810
06	30	666
07	01	613
07	02	737
07	03	643
07	04	959
07	05	804
07	06	523
07	07	674
07	08	563
07	09	582
07	10	915
07	11	1249
07	12	1297
07	13	727
07	14	792
07	15	891
07	16	626
07	17	839
07	18	985
07	19	1299
07	20	1054
07	21	732
07	22	908
07	23	727
07	24	923
07	25	1351
07	26	1209
07	27	746
07	28	776
07	29	715
07	30	722
07	31	835
08	01	975
08	02	1098
08	03	685
08	04	659
08	05	846
08	06	874
08	07	747
08	08	1025
08	09	1037
08	10	705
08	11	945
08	12	776
08	13	756
08	14	1044
08	15	1358
08	16	1189
08	17	564
08	18	640
08	19	723
08	20	668
08	21	829
08	22	1140
08	23	1224
08	24	792
08	25	843
08	26	693
08	27	878
08	28	842
08	29	1029
08	30	1324
08	31	1069
09	01	749
09	02	769
09	03	706
09	04	1016
09	05	1245
09	06	1260
09	07	677
09	08	618
09	09	711
09	10	762
09	11	954
09	12	1223
09	13	1372
09	14	842
09	15	851
09	16	843
09	17	735
09	18	962
09	19	1478
09	20	1591
09	21	1267
09	22	1403
09	23	1373
09	24	842
09	25	706
09	26	1218
09	27	1450
09	28	981
09	29	1037
09	30	952
10	01	913
10	02	1240
10	03	1426
10	04	1627
10	05	867
10	06	861
10	07	846
10	08	986
10	09	1065
10	10	1583
10	11	1370
10	12	1535
10	13	885
10	14	904
10	15	1092
10	16	948
10	17	1351
10	18	1738
10	19	977
10	20	909
10	21	882
10	22	851
10	23	963
10	24	1544
10	25	1715
10	26	967
10	27	1160
10	28	1212
10	29	1164
10	30	1305
10	31	2103
11	01	2293
11	02	942
11	03	1592
11	04	872
11	05	1054
11	06	1140
11	07	1552
11	08	1177
11	09	864
11	10	740
11	11	809
11	12	849
11	13	1063
11	14	994
11	15	1541
11	16	962
11	17	1022
11	18	844
11	19	939
11	20	888
11	21	1686
11	22	1560
11	23	1226
11	24	816
11	25	751
11	26	767
11	27	1049
11	28	1535
11	29	1764
11	30	922
12	01	953
12	02	803
12	03	788
12	04	1083
12	05	1578
12	06	1540
12	07	945
12	08	809
12	09	860
12	10	831
12	11	1028
12	12	1310
12	13	1155
12	14	721
12	15	796
12	16	930
12	17	784
12	18	1025
12	19	1285
12	20	1351
12	21	763
12	22	924
12	23	945
12	24	905
12	25	837
12	26	1054
12	27	1109
12	28	991
12	29	1131
12	30	1099
12	31	1129
