02	17	8
02	18	9
02	19	14
02	20	14
02	21	28
02	22	24
02	23	22
02	24	17
02	25	10
02	26	8
02	27	14
02	28	18
03	01	29
03	02	24
03	03	6
03	04	14
03	05	22
03	06	37
03	07	21
03	08	20
03	09	11
03	10	11
03	11	19
03	12	15
03	13	17
03	14	21
03	15	16
03	16	19
03	17	19
03	18	17
03	19	18
03	20	9
03	21	28
03	22	44
03	23	16
03	24	20
03	25	19
03	26	22
03	27	22
03	28	50
03	29	36
03	30	41
03	31	38
04	01	42
04	02	32
04	03	26
04	04	36
04	05	25
04	06	28
04	07	14
04	08	25
04	09	17
04	10	15
04	11	21
04	12	64
04	13	15
04	14	12
04	15	17
04	16	17
04	17	9
04	18	32
04	19	24
04	20	16
04	21	27
04	22	26
04	23	23
04	24	26
04	25	31
04	26	47
04	27	22
04	28	8
04	29	20
04	30	8
05	01	16
05	02	17
05	03	25
05	04	19
05	05	21
05	06	27
05	07	7
05	08	24
05	09	20
05	10	17
05	11	12
05	12	9
05	13	11
05	14	14
05	15	11
05	16	20
05	17	29
05	18	12
05	19	7
05	20	19
05	21	17
05	22	34
05	23	18
05	24	11
05	25	9
05	26	12
05	27	10
05	28	19
05	29	4
05	30	16
05	31	19
06	01	12
06	02	14
06	03	8
06	04	8
06	05	11
06	06	16
06	07	33
06	08	12
06	09	11
06	10	13
06	11	8
06	12	17
06	13	30
06	14	10
06	15	9
06	16	16
06	17	8
06	18	13
06	19	9
06	20	20
06	21	18
06	22	12
06	23	8
06	24	19
06	25	10
06	26	9
06	27	16
06	28	19
06	29	13
06	30	3
07	01	8
07	02	8
07	03	11
07	04	13
07	05	6
07	06	10
07	07	7
07	08	7
07	09	8
07	10	20
07	11	7
07	12	22
07	13	8
07	14	7
07	15	15
07	16	8
07	17	8
07	18	18
07	19	23
07	20	18
07	21	12
07	22	12
07	23	20
07	24	21
07	25	14
07	26	20
07	27	13
07	28	10
07	29	8
07	30	12
07	31	11
08	01	10
08	02	18
08	03	7
08	04	14
08	05	13
08	06	10
08	07	11
08	08	16
08	09	22
08	10	13
08	11	47
08	12	21
08	13	13
08	14	16
08	15	26
08	16	39
08	17	10
08	18	12
08	19	6
08	20	10
08	21	8
08	22	18
08	23	14
08	24	11
08	25	17
08	26	18
08	27	16
08	28	9
08	29	18
08	30	27
08	31	15
09	01	13
09	02	23
09	03	16
09	04	11
09	05	42
09	06	52
09	07	12
09	08	6
09	09	10
09	10	8
09	11	10
09	12	29
09	13	34
09	14	12
09	15	8
09	16	30
09	17	8
09	18	14
09	19	65
09	20	45
09	21	42
09	22	41
09	23	22
09	24	27
09	25	19
09	26	15
09	27	21
09	28	11
09	29	16
09	30	28
10	01	15
10	02	24
10	03	35
10	04	42
10	05	16
10	06	14
10	07	20
10	08	16
10	09	19
10	10	24
10	11	28
10	12	37
10	13	21
10	14	19
10	15	20
10	16	13
10	17	19
10	18	54
10	19	18
10	20	20
10	21	15
10	22	17
10	23	17
10	24	33
10	25	36
10	26	24
10	27	35
10	28	27
10	29	19
10	30	21
10	31	20
11	01	35
11	02	9
11	03	44
11	04	13
11	05	32
11	06	29
11	07	26
11	08	23
11	09	17
11	10	15
11	11	20
11	12	16
11	13	63
11	14	26
11	15	59
11	16	43
11	17	51
11	18	26
11	19	50
11	20	23
11	21	127
11	22	94
11	23	64
11	24	43
11	25	24
11	26	34
11	27	57
11	28	99
11	29	105
11	30	52
12	01	60
12	02	44
12	03	38
12	04	57
12	05	126
12	06	112
12	07	44
12	08	40
12	09	39
12	10	48
12	11	62
12	12	56
12	13	42
12	14	25
12	15	25
12	16	24
12	17	32
12	18	24
12	19	33
12	20	12
12	21	12
12	22	22
12	23	17
12	24	12
12	25	15
12	26	20
12	27	17
12	28	15
12	29	12
12	30	18
12	31	17
